cell,mobility,dtg
5333,1.55,201301050800
5334,2.65,201301050800
5339,1.62,201301050800
5369,1.38,201301050800
5402,1.73,201301050800
5410,1.72,201301050800
5577,1.82,201301050800
5581,1.76,201301050800
5592,1.99,201301050800
5612,1.09,201301050800
5623,2.49,201301050800
5876,1.27,201301050800
5893,0.78,201301050800
5898,1.78,201301050800
6078,2.27,201301050800
6118,0.67,201301050800
6136,1.65,201301050800
6158,2.31,201301050800
6159,0.7,201301050800
6333,0.77,201301050800
6353,2.95,201301050800
6365,0.79,201301050800
6366,2.76,201301050800
6414,2.9,201301050800
6588,2.93,201301050800
6609,0.87,201301050800
6635,2.44,201301050800
6668,1.1,201301050800
6841,2.74,201301050800
6849,2.27,201301050800
6896,2.81,201301050800
6924,2.06,201301050800
6928,2.39,201301050800
6935,2.14,201301050800
6939,1.41,201301050800
7077,1.67,201301050800
7078,2.98,201301050800
7085,0.94,201301050800
7088,1.78,201301050800
7113,0.63,201301050800
7114,1.19,201301050800
7129,1.96,201301050800
7133,2.01,201301050800
7165,2.71,201301050800
7192,2.84,201301050800
7354,1.0,201301050800
7375,1.46,201301050800
7379,1.42,201301050800
7401,2.25,201301050800
7410,1.09,201301050800
7436,2.6,201301050800
7584,2.5,201301050800
7646,2.19,201301050800
7849,2.67,201301050800
7871,1.98,201301050800
7927,1.32,201301050800
7948,0.74,201301050800
8080,0.62,201301050800
8170,1.34,201301050800
8182,2.97,201301050800
8195,1.21,201301050800
8342,1.33,201301050800
8582,2.17,201301050800
8602,1.2,201301050800
8609,2.6,201301050800
8638,1.84,201301050800
8656,0.91,201301050800
8830,1.72,201301050800
8839,1.45,201301050800
8876,2.76,201301050800
8897,1.13,201301050800
8912,2.01,201301050800
8918,2.66,201301050800
8929,1.26,201301050800
8940,1.06,201301050800
8954,2.08,201301050800
9140,1.18,201301050800
9333,0.53,201301050800
9468,2.58,201301050800
9473,0.65,201301050800
9589,1.27,201301050800
9601,0.71,201301050800
9607,1.67,201301050800
9658,2.27,201301050800
9724,2.31,201301050800
9833,0.98,201301050800
10084,0.86,201301050800
10089,1.02,201301050800
10096,2.76,201301050800
10144,1.54,201301050800
10170,1.51,201301050800
10181,1.6,201301050800
10189,0.82,201301050800
10201,2.93,201301050800
10334,2.34,201301050800
10335,2.27,201301050800
10383,2.94,201301050800
10414,2.5,201301050800
10444,2.45,201301050800
10458,0.85,201301050800
10477,2.11,201301050800
10586,1.08,201301050800
10601,0.52,201301050800
10609,0.89,201301050800
10616,1.89,201301050800
10633,2.13,201301050800
10655,1.51,201301050800
10665,2.86,201301050800
10681,0.87,201301050800
10717,2.99,201301050800
10835,1.84,201301050800
10837,0.96,201301050800
10847,2.04,201301050800
10903,1.96,201301050800
10911,1.55,201301050800
10918,1.07,201301050800
10973,0.94,201301050800
11087,2.36,201301050800
11092,2.75,201301050800
11128,1.25,201301050800
11222,0.53,201301050800
11223,1.82,201301050800
11225,0.88,201301050800
11238,1.34,201301050800
11361,1.58,201301050800
11393,2.5,201301050800
11424,2.78,201301050800
11601,1.91,201301050800
11682,2.99,201301050800
11704,1.01,201301050800
11858,1.61,201301050800
11884,2.14,201301050800
11901,1.86,201301050800
11946,2.91,201301050800
11960,1.38,201301050800
11972,0.71,201301050800
12089,1.6,201301050800
12090,0.8,201301050800
12096,1.5,201301050800
12120,2.98,201301050800
12157,2.17,201301050800
12230,2.77,201301050800
12383,0.69,201301050800
12431,1.39,201301050800
12601,1.62,201301050800
12625,1.14,201301050800
12632,2.76,201301050800
12842,2.67,201301050800
12875,0.81,201301050800
12901,0.68,201301050800
12913,2.28,201301050800
12933,0.97,201301050800
12934,2.41,201301050800
12985,2.82,201301050800
13099,0.64,201301050800
13114,2.94,201301050800
13150,1.17,201301050800
13175,2.35,201301050800
13183,0.52,201301050800
13222,2.37,201301050800
13358,1.76,201301050800
13444,0.63,201301050800
13455,2.37,201301050800
13456,2.13,201301050800
13670,0.89,201301050800
13694,0.56,201301050800
13845,0.95,201301050800
13849,1.38,201301050800
14011,2.92,201301050800
14095,1.96,201301050800
14133,2.44,201301050800
14161,1.17,201301050800
14167,1.69,201301050800
14184,1.95,201301050800
14241,2.27,201301050800
14255,1.47,201301050800
14349,2.45,201301050800
14350,1.6,201301050800
14375,2.92,201301050800
14452,2.33,201301050800
14475,1.19,201301050800
14620,2.02,201301050800
14673,1.62,201301050800
14745,2.37,201301050800
14859,0.88,201301050800
14936,2.51,201301050800
14995,1.68,201301050800
15097,2.27,201301050800
15098,1.18,201301050800
15246,2.78,201301050800
15349,2.21,201301050800
15440,2.13,201301050800
15600,0.56,201301050800
15656,0.65,201301050800
15672,1.55,201301050800
15699,2.12,201301050800
15714,2.26,201301050800
15725,1.57,201301050800
15744,2.39,201301050800
15849,1.57,201301050800
15850,1.24,201301050800
15851,1.82,201301050800
15853,1.08,201301050800
15871,0.82,201301050800
16100,1.76,201301050800
16105,1.41,201301050800
16114,1.32,201301050800
16171,1.15,201301050800
16184,0.98,201301050800
16400,1.24,201301050800
16414,1.48,201301050800
16601,2.46,201301050800
16604,2.12,201301050800
16625,2.54,201301050800
16670,2.92,201301050800
16853,0.77,201301050800
16868,0.96,201301050800
16932,2.77,201301050800
17232,0.7,201301050800
17355,2.55,201301050800
17358,1.04,201301050800
17367,2.54,201301050800
17635,1.91,201301050800
17673,1.46,201301050800
17681,1.38,201301050800
17884,0.95,201301050800
17984,1.79,201301050800
18108,2.59,201301050800
18115,1.68,201301050800
18118,0.58,201301050800
18123,1.24,201301050800
18139,2.39,201301050800
18154,2.63,201301050800
18160,1.17,201301050800
18177,1.04,201301050800
18185,2.32,201301050800
18383,1.18,201301050800
18404,0.63,201301050800
18427,2.91,201301050800
18466,0.59,201301050800
18616,2.52,201301050800
18629,1.9,201301050800
18861,0.51,201301050800
18866,0.8,201301050800
18925,0.61,201301050800
19110,1.51,201301050800
19112,2.26,201301050800
19114,1.36,201301050800
19122,1.86,201301050800
19360,1.09,201301050800
19443,2.66,201301050800
19481,0.61,201301050800
19611,1.89,201301050800
19612,1.95,201301050800
19618,2.66,201301050800
19633,0.94,201301050800
19678,1.28,201301050800
19878,1.57,201301050800
19913,2.04,201301050800
20113,0.72,201301050800
20114,0.54,201301050800
20116,2.63,201301050800
20170,2.72,201301050800
20363,0.58,201301050800
20387,0.64,201301050800
20396,0.84,201301050800
20436,0.96,201301050800
20616,2.97,201301050800
20621,0.61,201301050800
20628,0.62,201301050800
20651,2.62,201301050800
20671,1.03,201301050800
20682,1.45,201301050800
20864,1.09,201301050800
20882,2.0,201301050800
20931,2.67,201301050800
20995,2.45,201301050800
21115,2.47,201301050800
21118,2.74,201301050800
21201,2.62,201301050800
21373,1.85,201301050800
21377,0.81,201301050800
21392,2.01,201301050800
21407,2.42,201301050800
21428,1.6,201301050800
21448,0.62,201301050800
21617,1.42,201301050800
21619,1.36,201301050800
21639,2.41,201301050800
21658,1.78,201301050800
21663,2.37,201301050800
21701,0.69,201301050800
21721,1.51,201301050800
21868,2.92,201301050800
21871,1.93,201301050800
21999,2.15,201301050800
22126,2.65,201301050800
22133,2.1,201301050800
22174,1.77,201301050800
22176,1.75,201301050800
22205,1.64,201301050800
22368,2.38,201301050800
22395,2.65,201301050800
22419,1.29,201301050800
22420,0.64,201301050800
22421,1.61,201301050800
22422,2.38,201301050800
22619,1.55,201301050800
22630,1.74,201301050800
22634,2.87,201301050800
22671,1.43,201301050800
22673,1.18,201301050800
22700,0.82,201301050800
22751,1.25,201301050800
22768,1.63,201301050800
22869,1.6,201301050800
22877,2.68,201301050800
22928,2.9,201301050800
22940,1.0,201301050800
22955,1.35,201301050800
22963,2.74,201301050800
22966,1.81,201301050800
23120,2.03,201301050800
23124,2.89,201301050800
23125,0.74,201301050800
23131,1.08,201301050800
23138,1.24,201301050800
23169,0.99,201301050800
23194,0.57,201301050800
23216,0.51,201301050800
23370,2.52,201301050800
23371,0.6,201301050800
23379,0.65,201301050800
23386,2.73,201301050800
23388,1.4,201301050800
23427,0.57,201301050800
23621,2.25,201301050800
23627,2.17,201301050800
23635,2.47,201301050800
23641,0.94,201301050800
23662,0.78,201301050800
23669,0.71,201301050800
23690,1.83,201301050800
23744,0.68,201301050800
23750,1.87,201301050800
23872,2.82,201301050800
23873,1.4,201301050800
23875,0.78,201301050800
23881,2.09,201301050800
23894,1.99,201301050800
23896,2.74,201301050800
23907,2.32,201301050800
23925,2.31,201301050800
23973,1.47,201301050800
24005,2.66,201301050800
24009,2.3,201301050800
24032,2.06,201301050800
24122,1.03,201301050800
24123,0.85,201301050800
24149,0.7,201301050800
24247,1.29,201301050800
24251,1.41,201301050800
24265,1.32,201301050800
24266,1.51,201301050800
24373,2.28,201301050800
24374,1.51,201301050800
24380,2.62,201301050800
24381,1.08,201301050800
24383,1.09,201301050800
24387,1.22,201301050800
24402,1.89,201301050800
24405,0.9,201301050800
24423,2.93,201301050800
24623,2.49,201301050800
24626,2.34,201301050800
24643,2.79,201301050800
24732,1.75,201301050800
24734,2.52,201301050800
24739,2.84,201301050800
24774,2.08,201301050800
24775,1.32,201301050800
24781,2.73,201301050800
24837,1.17,201301050800
24874,1.34,201301050800
24877,2.82,201301050800
24879,0.91,201301050800
24880,2.44,201301050800
24895,2.17,201301050800
24920,2.78,201301050800
24990,2.05,201301050800
24991,1.66,201301050800
24993,0.96,201301050800
25124,0.76,201301050800
25125,0.59,201301050800
25126,2.61,201301050800
25129,2.46,201301050800
25130,0.7,201301050800
25132,2.87,201301050800
25136,0.65,201301050800
25138,2.54,201301050800
25141,2.39,201301050800
25179,1.63,201301050800
25187,1.11,201301050800
25375,2.06,201301050800
25376,2.23,201301050800
25377,1.5,201301050800
25379,2.49,201301050800
25385,1.09,201301050800
25395,0.69,201301050800
25400,2.58,201301050800
25405,1.47,201301050800
25412,2.53,201301050800
25427,0.83,201301050800
25626,2.51,201301050800
25627,2.97,201301050800
25628,2.49,201301050800
25629,1.7,201301050800
25632,2.57,201301050800
25633,2.42,201301050800
25642,1.49,201301050800
25715,2.69,201301050800
25747,2.29,201301050800
25763,0.95,201301050800
25876,0.52,201301050800
25877,2.85,201301050800
25878,2.22,201301050800
25881,1.11,201301050800
25882,1.64,201301050800
25886,2.12,201301050800
25888,2.86,201301050800
25926,1.42,201301050800
25997,2.75,201301050800
26005,0.71,201301050800
26035,1.89,201301050800
26127,2.22,201301050800
26129,0.53,201301050800
26130,1.14,201301050800
26133,1.07,201301050800
26135,1.34,201301050800
26136,2.54,201301050800
26138,0.68,201301050800
26139,2.0,201301050800
26141,0.61,201301050800
26148,1.39,201301050800
26168,1.19,201301050800
26378,2.55,201301050800
26379,1.13,201301050800
26380,0.64,201301050800
26381,1.95,201301050800
26382,2.57,201301050800
26383,1.34,201301050800
26385,1.99,201301050800
26386,2.83,201301050800
26387,0.67,201301050800
26389,2.33,201301050800
26391,2.29,201301050800
26392,2.65,201301050800
26393,1.86,201301050800
26396,1.66,201301050800
26403,0.91,201301050800
26408,1.38,201301050800
26427,2.27,201301050800
26450,2.5,201301050800
26492,2.51,201301050800
26546,2.0,201301050800
26563,0.76,201301050800
26564,1.38,201301050800
26628,1.67,201301050800
26629,1.15,201301050800
26630,2.49,201301050800
26631,1.16,201301050800
26633,1.55,201301050800
26634,1.61,201301050800
26656,1.13,201301050800
26674,1.42,201301050800
26708,0.58,201301050800
26752,2.25,201301050800
26754,2.84,201301050800
26755,1.33,201301050800
26782,2.17,201301050800
26846,2.37,201301050800
26879,0.67,201301050800
26880,1.09,201301050800
26881,2.48,201301050800
26882,2.26,201301050800
26883,2.17,201301050800
26884,1.6,201301050800
26885,1.61,201301050800
26886,2.36,201301050800
26887,2.21,201301050800
26889,2.84,201301050800
26890,1.2,201301050800
26891,1.37,201301050800
26892,2.53,201301050800
26893,2.15,201301050800
26894,1.2,201301050800
26895,2.41,201301050800
26897,2.86,201301050800
26905,2.2,201301050800
26938,2.33,201301050800
26964,2.87,201301050800
27006,1.66,201301050800
27042,0.99,201301050800
27098,1.61,201301050800
27130,0.73,201301050800
27131,0.89,201301050800
27132,2.21,201301050800
27133,2.44,201301050800
27134,1.31,201301050800
27135,0.89,201301050800
27136,1.72,201301050800
27137,1.95,201301050800
27138,0.58,201301050800
27142,2.0,201301050800
27143,2.21,201301050800
27145,1.6,201301050800
27148,2.38,201301050800
27149,0.87,201301050800
27152,2.93,201301050800
27155,1.73,201301050800
27175,1.9,201301050800
27209,2.19,201301050800
27247,1.77,201301050800
27381,1.32,201301050800
27382,1.26,201301050800
27383,2.24,201301050800
27384,2.58,201301050800
27386,1.71,201301050800
27387,1.36,201301050800
27388,2.17,201301050800
27389,0.66,201301050800
27390,1.8,201301050800
27392,1.67,201301050800
27395,1.9,201301050800
27404,1.08,201301050800
27415,0.89,201301050800
27427,2.16,201301050800
27489,2.66,201301050800
27494,2.34,201301050800
27498,2.8,201301050800
27518,2.52,201301050800
27632,0.54,201301050800
27633,0.95,201301050800
27634,0.57,201301050800
27635,2.48,201301050800
27636,0.78,201301050800
27637,1.15,201301050800
27638,0.57,201301050800
27639,1.72,201301050800
27640,0.84,201301050800
27642,1.78,201301050800
27643,1.76,201301050800
27645,2.79,201301050800
27646,2.38,201301050800
27647,2.69,201301050800
27649,2.2,201301050800
27654,1.92,201301050800
27763,0.91,201301050800
27764,1.49,201301050800
27796,0.84,201301050800
27797,2.81,201301050800
27883,1.08,201301050800
27884,2.19,201301050800
27885,2.2,201301050800
27886,2.05,201301050800
27887,2.1,201301050800
27888,1.69,201301050800
27889,1.91,201301050800
27890,0.6,201301050800
27891,2.5,201301050800
27892,1.93,201301050800
27894,2.6,201301050800
27895,0.58,201301050800
27897,0.8,201301050800
27902,2.38,201301050800
27908,1.94,201301050800
27911,2.68,201301050800
27930,1.62,201301050800
27971,1.79,201301050800
28004,2.57,201301050800
28015,0.98,201301050800
28049,0.57,201301050800
28102,2.54,201301050800
28134,0.92,201301050800
28135,0.66,201301050800
28136,1.23,201301050800
28137,2.74,201301050800
28138,1.33,201301050800
28139,1.07,201301050800
28140,2.92,201301050800
28142,2.51,201301050800
28143,0.63,201301050800
28144,2.43,201301050800
28146,2.17,201301050800
28154,0.58,201301050800
28156,2.84,201301050800
28216,1.58,201301050800
28239,2.75,201301050800
28384,1.69,201301050800
28385,0.54,201301050800
28386,1.68,201301050800
28387,0.66,201301050800
28388,2.49,201301050800
28389,2.34,201301050800
28390,0.97,201301050800
28391,0.73,201301050800
28392,0.71,201301050800
28393,0.65,201301050800
28394,0.87,201301050800
28396,1.71,201301050800
28397,2.08,201301050800
28400,2.91,201301050800
28401,2.98,201301050800
28405,2.86,201301050800
28427,0.87,201301050800
28467,1.22,201301050800
28496,2.42,201301050800
28497,0.69,201301050800
28519,1.57,201301050800
28535,1.04,201301050800
28539,1.91,201301050800
28545,2.98,201301050800
28557,1.19,201301050800
28635,0.74,201301050800
28636,0.99,201301050800
28637,2.81,201301050800
28638,2.86,201301050800
28639,0.72,201301050800
28640,1.35,201301050800
28641,2.31,201301050800
28642,1.73,201301050800
28643,1.82,201301050800
28644,1.65,201301050800
28645,2.65,201301050800
28646,2.95,201301050800
28649,2.86,201301050800
28658,1.85,201301050800
28667,2.84,201301050800
28675,2.43,201301050800
28751,1.21,201301050800
28753,1.03,201301050800
28754,0.74,201301050800
28788,1.17,201301050800
28812,2.04,201301050800
28823,0.92,201301050800
28886,2.25,201301050800
28887,0.82,201301050800
28888,1.47,201301050800
28889,1.52,201301050800
28890,1.29,201301050800
28891,0.51,201301050800
28892,0.89,201301050800
28893,1.71,201301050800
28894,2.52,201301050800
28895,2.22,201301050800
28896,2.99,201301050800
28897,0.62,201301050800
28899,1.0,201301050800
28900,2.52,201301050800
28901,1.06,201301050800
28902,2.79,201301050800
28905,2.09,201301050800
28912,2.62,201301050800
28960,2.4,201301050800
28969,0.98,201301050800
29004,2.81,201301050800
29012,0.93,201301050800
29026,1.62,201301050800
29068,0.95,201301050800
29076,1.01,201301050800
29088,0.85,201301050800
29094,1.29,201301050800
29136,2.63,201301050800
29137,2.77,201301050800
29138,1.83,201301050800
29139,2.81,201301050800
29140,0.92,201301050800
29141,2.88,201301050800
29142,0.87,201301050800
29143,1.5,201301050800
29144,2.64,201301050800
29146,0.87,201301050800
29147,1.57,201301050800
29148,2.69,201301050800
29149,0.74,201301050800
29151,2.88,201301050800
29158,1.51,201301050800
29165,0.96,201301050800
29171,1.61,201301050800
29190,2.66,201301050800
29247,2.47,201301050800
29387,1.77,201301050800
29388,2.17,201301050800
29389,2.47,201301050800
29390,0.61,201301050800
29391,0.94,201301050800
29392,2.16,201301050800
29393,1.37,201301050800
29394,0.65,201301050800
29395,1.24,201301050800
29396,2.03,201301050800
29397,0.75,201301050800
29398,1.82,201301050800
29399,1.67,201301050800
29401,0.87,201301050800
29402,1.33,201301050800
29403,2.98,201301050800
29405,1.08,201301050800
29409,2.23,201301050800
29425,0.82,201301050800
29429,1.31,201301050800
29495,0.9,201301050800
29498,1.68,201301050800
29533,0.51,201301050800
29556,2.37,201301050800
29638,1.7,201301050800
29639,1.9,201301050800
29640,2.01,201301050800
29641,1.91,201301050800
29642,2.6,201301050800
29643,2.02,201301050800
29644,1.6,201301050800
29645,1.09,201301050800
29648,1.19,201301050800
29649,2.28,201301050800
29650,1.59,201301050800
29654,2.95,201301050800
29663,0.76,201301050800
29670,2.77,201301050800
29710,1.74,201301050800
29730,2.65,201301050800
29733,1.73,201301050800
29736,0.53,201301050800
29766,1.68,201301050800
29891,1.05,201301050800
29892,2.06,201301050800
29893,0.97,201301050800
29894,1.0,201301050800
29895,1.9,201301050800
29896,0.73,201301050800
29897,0.93,201301050800
29898,2.6,201301050800
29900,2.65,201301050800
29903,2.66,201301050800
29906,1.06,201301050800
29909,2.03,201301050800
29912,1.73,201301050800
29917,2.17,201301050800
29925,1.56,201301050800
29966,1.72,201301050800
30021,1.92,201301050800
30026,0.55,201301050800
30036,0.99,201301050800
30142,1.13,201301050800
30143,0.9,201301050800
30144,0.76,201301050800
30145,1.42,201301050800
30146,0.88,201301050800
30147,2.15,201301050800
30148,1.88,201301050800
30152,2.8,201301050800
30154,0.78,201301050800
30157,0.9,201301050800
30158,2.75,201301050800
30181,1.5,201301050800
30242,1.74,201301050800
30243,1.89,201301050800
30244,1.33,201301050800
30261,2.84,201301050800
30300,2.28,201301050800
30322,2.74,201301050800
30393,1.13,201301050800
30394,2.8,201301050800
30395,2.03,201301050800
30396,1.52,201301050800
30397,1.4,201301050800
30398,0.66,201301050800
30400,1.51,201301050800
30401,2.59,201301050800
30403,1.01,201301050800
30407,1.63,201301050800
30410,1.32,201301050800
30420,2.8,201301050800
30430,0.75,201301050800
30434,1.67,201301050800
30439,1.01,201301050800
30481,1.7,201301050800
30489,1.13,201301050800
30494,2.02,201301050800
30495,1.8,201301050800
30496,0.61,201301050800
30645,1.99,201301050800
30646,1.19,201301050800
30647,0.81,201301050800
30648,2.64,201301050800
30649,1.14,201301050800
30650,2.51,201301050800
30651,0.74,201301050800
30652,2.98,201301050800
30653,2.94,201301050800
30654,1.96,201301050800
30661,1.01,201301050800
30664,2.54,201301050800
30666,0.89,201301050800
30669,1.33,201301050800
30673,1.08,201301050800
30683,0.75,201301050800
30745,1.14,201301050800
30750,1.16,201301050800
30777,1.77,201301050800
30780,2.88,201301050800
30812,2.36,201301050800
30897,1.65,201301050800
30898,1.0,201301050800
30899,2.82,201301050800
30900,2.92,201301050800
30901,2.56,201301050800
30902,1.64,201301050800
30903,2.77,201301050800
30904,2.07,201301050800
30908,1.96,201301050800
30909,0.95,201301050800
30912,2.17,201301050800
30913,2.48,201301050800
30928,0.88,201301050800
30953,1.68,201301050800
30979,0.66,201301050800
30994,1.14,201301050800
30995,1.17,201301050800
31027,0.53,201301050800
31028,0.98,201301050800
31029,1.44,201301050800
31082,0.91,201301050800
31148,2.14,201301050800
31149,1.34,201301050800
31150,1.11,201301050800
31151,2.9,201301050800
31152,1.48,201301050800
31156,1.04,201301050800
31157,1.58,201301050800
31161,0.62,201301050800
31166,2.14,201301050800
31172,2.26,201301050800
31274,1.51,201301050800
31281,2.13,201301050800
31369,1.63,201301050800
31398,2.62,201301050800
31401,2.58,201301050800
31407,0.62,201301050800
31408,0.65,201301050800
31409,2.31,201301050800
31410,1.43,201301050800
31413,2.09,201301050800
31419,2.09,201301050800
31427,0.54,201301050800
31457,1.49,201301050800
31466,1.34,201301050800
31651,1.81,201301050800
31652,2.8,201301050800
31656,1.15,201301050800
31660,0.95,201301050800
31663,0.86,201301050800
31666,1.58,201301050800
31675,2.69,201301050800
31738,1.27,201301050800
31754,2.23,201301050800
31782,1.21,201301050800
31903,2.75,201301050800
31904,1.21,201301050800
31905,1.42,201301050800
31906,2.87,201301050800
31908,1.34,201301050800
31912,1.39,201301050800
31921,1.3,201301050800
31928,0.71,201301050800
31949,2.21,201301050800
32028,0.51,201301050800
32032,0.52,201301050800
32045,1.32,201301050800
32150,1.01,201301050800
32155,2.89,201301050800
32157,2.13,201301050800
32161,2.34,201301050800
32162,2.4,201301050800
32167,2.23,201301050800
32169,2.92,201301050800
32175,2.79,201301050800
32182,2.14,201301050800
32185,1.27,201301050800
32195,2.08,201301050800
32235,0.97,201301050800
32404,2.66,201301050800
32405,2.54,201301050800
32410,0.82,201301050800
32411,1.21,201301050800
32415,1.36,201301050800
32449,1.67,201301050800
32490,2.72,201301050800
32558,2.13,201301050800
32622,0.63,201301050800
32656,1.08,201301050800
32658,1.17,201301050800
32660,0.85,201301050800
32662,1.92,201301050800
32668,0.94,201301050800
32682,1.53,201301050800
32697,1.35,201301050800
32712,1.96,201301050800
32729,2.73,201301050800
32739,0.95,201301050800
32742,1.58,201301050800
32744,0.61,201301050800
32802,1.98,201301050800
32834,2.71,201301050800
32905,1.54,201301050800
32907,2.03,201301050800
32912,2.14,201301050800
32916,1.7,201301050800
32922,1.56,201301050800
32924,2.44,201301050800
32926,1.1,201301050800
32929,1.78,201301050800
32977,1.11,201301050800
32978,0.86,201301050800
33154,2.56,201301050800
33158,1.29,201301050800
33160,1.35,201301050800
33165,2.01,201301050800
33170,2.66,201301050800
33186,2.37,201301050800
33286,0.91,201301050800
33405,2.98,201301050800
33409,0.57,201301050800
33412,2.54,201301050800
33418,2.79,201301050800
33420,2.11,201301050800
33424,1.16,201301050800
33435,0.63,201301050800
33442,2.96,201301050800
33519,1.07,201301050800
33594,0.73,201301050800
33656,2.4,201301050800
33659,2.55,201301050800
33662,0.85,201301050800
33664,1.82,201301050800
33666,1.96,201301050800
33669,0.91,201301050800
33673,1.32,201301050800
33675,2.75,201301050800
33694,2.12,201301050800
33724,2.43,201301050800
33742,2.58,201301050800
33812,1.76,201301050800
33909,1.28,201301050800
33911,2.82,201301050800
33912,1.44,201301050800
33913,2.65,201301050800
33922,2.77,201301050800
33923,0.62,201301050800
33924,2.27,201301050800
33931,1.55,201301050800
33935,0.64,201301050800
33986,0.85,201301050800
34013,2.65,201301050800
34160,2.95,201301050800
34161,2.84,201301050800
34162,1.25,201301050800
34163,2.1,201301050800
34167,2.32,201301050800
34190,0.62,201301050800
34211,1.09,201301050800
34303,1.12,201301050800
34380,1.41,201301050800
34407,1.09,201301050800
34413,1.7,201301050800
34423,1.75,201301050800
34424,2.94,201301050800
34427,2.96,201301050800
34430,0.69,201301050800
34437,1.24,201301050800
34440,1.06,201301050800
34486,0.87,201301050800
34495,2.76,201301050800
34510,1.04,201301050800
34520,1.94,201301050800
34528,1.73,201301050800
34563,2.43,201301050800
34662,1.78,201301050800
34667,2.58,201301050800
34668,0.62,201301050800
34670,2.71,201301050800
34672,1.51,201301050800
34673,1.49,201301050800
34676,1.86,201301050800
34679,1.72,201301050800
34682,2.11,201301050800
34695,1.42,201301050800
34710,1.2,201301050800
34714,1.74,201301050800
34720,1.49,201301050800
34882,1.29,201301050800
34913,1.74,201301050800
34914,0.57,201301050800
34915,1.8,201301050800
34924,1.3,201301050800
34925,0.88,201301050800
34934,2.67,201301050800
34939,0.95,201301050800
34959,2.9,201301050800
34990,2.74,201301050800
35102,2.18,201301050800
35164,0.61,201301050800
35166,2.67,201301050800
35173,2.75,201301050800
35178,0.85,201301050800
35183,0.98,201301050800
35185,0.54,201301050800
35187,0.96,201301050800
35193,1.74,201301050800
35203,2.33,201301050800
35218,1.41,201301050800
35237,2.12,201301050800
35244,1.89,201301050800
35249,1.17,201301050800
35295,1.41,201301050800
35368,1.07,201301050800
35410,2.43,201301050800
35414,1.65,201301050800
35415,2.32,201301050800
35417,2.48,201301050800
35421,0.66,201301050800
35440,0.54,201301050800
35455,2.53,201301050800
35492,2.53,201301050800
35515,0.92,201301050800
35665,1.27,201301050800
35675,0.62,201301050800
35683,2.02,201301050800
35686,0.59,201301050800
35700,1.06,201301050800
35745,2.89,201301050800
35755,2.37,201301050800
35769,2.75,201301050800
35916,2.42,201301050800
35917,1.04,201301050800
35918,0.98,201301050800
35919,2.49,201301050800
35921,0.94,201301050800
35929,2.0,201301050800
35931,2.07,201301050800
35941,1.95,201301050800
35944,0.85,201301050800
35971,2.11,201301050800
35981,1.16,201301050800
35992,2.48,201301050800
35994,2.1,201301050800
36067,1.75,201301050800
36162,2.19,201301050800
36167,1.37,201301050800
36169,2.55,201301050800
36170,0.77,201301050800
36173,1.83,201301050800
36176,2.91,201301050800
36177,0.72,201301050800
36205,2.87,201301050800
36237,2.45,201301050800
36245,2.07,201301050800
36246,2.53,201301050800
36293,0.53,201301050800
36311,0.77,201301050800
36417,2.35,201301050800
36420,1.15,201301050800
36421,1.46,201301050800
36441,2.34,201301050800
36448,2.3,201301050800
36494,1.27,201301050800
36498,0.6,201301050800
36502,2.88,201301050800
36510,1.34,201301050800
