cell,mobility,dtg
18629,2.13,201301020000
18861,2.87,201301020000
18866,1.72,201301020000
18925,2.8,201301020000
19110,1.93,201301020000
19112,1.47,201301020000
19114,1.5,201301020000
19122,2.36,201301020000
19360,0.57,201301020000
19443,0.63,201301020000
19481,1.77,201301020000
19611,1.66,201301020000
19612,1.93,201301020000
19618,1.99,201301020000
19633,0.85,201301020000
19678,1.22,201301020000
19878,2.53,201301020000
19913,0.86,201301020000
20113,1.09,201301020000
20114,2.49,201301020000
20116,0.94,201301020000
20170,1.47,201301020000
20363,1.96,201301020000
20387,0.59,201301020000
20396,1.0,201301020000
20436,2.45,201301020000
20616,2.35,201301020000
20621,0.89,201301020000
20628,1.42,201301020000
20651,1.1,201301020000
20671,0.67,201301020000
20682,1.26,201301020000
20864,1.78,201301020000
20882,0.75,201301020000
20931,0.71,201301020000
20995,2.13,201301020000
21115,1.11,201301020000
21118,0.94,201301020000
21201,0.6,201301020000
21373,2.13,201301020000
21377,0.65,201301020000
21392,2.36,201301020000
21407,1.76,201301020000
21428,1.23,201301020000
21448,1.1,201301020000
21617,1.8,201301020000
21619,0.51,201301020000
21639,1.12,201301020000
21658,1.48,201301020000
21663,1.74,201301020000
21701,1.48,201301020000
21721,1.03,201301020000
21868,2.13,201301020000
21871,1.62,201301020000
21999,0.75,201301020000
22126,0.92,201301020000
22133,1.18,201301020000
22174,2.1,201301020000
22176,0.62,201301020000
22205,2.82,201301020000
22368,2.16,201301020000
22395,0.54,201301020000
22419,2.35,201301020000
22420,1.76,201301020000
22421,2.42,201301020000
22422,0.65,201301020000
22619,1.74,201301020000
22630,1.52,201301020000
22634,1.7,201301020000
22671,2.37,201301020000
22673,2.63,201301020000
22700,2.63,201301020000
22751,1.17,201301020000
22768,2.1,201301020000
22869,0.82,201301020000
22877,1.15,201301020000
22928,1.49,201301020000
22940,1.02,201301020000
22955,1.69,201301020000
22963,1.18,201301020000
22966,0.87,201301020000
23120,1.57,201301020000
23124,1.65,201301020000
23125,2.59,201301020000
23131,2.49,201301020000
23138,1.0,201301020000
23169,1.98,201301020000
23194,2.67,201301020000
23216,2.35,201301020000
23370,2.21,201301020000
23371,2.63,201301020000
23379,2.68,201301020000
23386,2.01,201301020000
23388,2.95,201301020000
23427,2.61,201301020000
23621,2.93,201301020000
23627,0.61,201301020000
23635,1.82,201301020000
23641,1.57,201301020000
23662,2.74,201301020000
23669,2.48,201301020000
23690,1.28,201301020000
23744,1.15,201301020000
23750,2.5,201301020000
23872,2.34,201301020000
23873,2.76,201301020000
23875,2.37,201301020000
23881,1.37,201301020000
23894,1.41,201301020000
23896,1.43,201301020000
23907,1.57,201301020000
23925,1.7,201301020000
23973,1.93,201301020000
24005,2.04,201301020000
24009,1.75,201301020000
24032,2.65,201301020000
24122,2.0,201301020000
24123,0.59,201301020000
24149,1.32,201301020000
24247,2.46,201301020000
24251,1.93,201301020000
24265,1.03,201301020000
24266,1.51,201301020000
24373,1.84,201301020000
24374,2.21,201301020000
24380,0.65,201301020000
24381,1.74,201301020000
24383,2.61,201301020000
24387,1.42,201301020000
24402,1.63,201301020000
24405,1.0,201301020000
24423,2.19,201301020000
24623,1.88,201301020000
24626,1.28,201301020000
24643,2.77,201301020000
24732,2.68,201301020000
24734,2.3,201301020000
24739,1.99,201301020000
24774,2.22,201301020000
24775,1.56,201301020000
24781,2.55,201301020000
24837,0.8,201301020000
24874,2.69,201301020000
24877,2.07,201301020000
24879,2.59,201301020000
24880,1.81,201301020000
24895,1.85,201301020000
24920,1.85,201301020000
24990,2.83,201301020000
24991,1.26,201301020000
24993,1.24,201301020000
25124,1.25,201301020000
25125,2.11,201301020000
25126,1.94,201301020000
25129,2.37,201301020000
25130,1.89,201301020000
25132,1.75,201301020000
25136,0.72,201301020000
25138,0.63,201301020000
25141,0.72,201301020000
25179,1.28,201301020000
25187,0.91,201301020000
25375,2.05,201301020000
25376,1.35,201301020000
25377,0.64,201301020000
25379,1.66,201301020000
25385,0.54,201301020000
25395,1.03,201301020000
25400,2.64,201301020000
25405,1.75,201301020000
25412,1.79,201301020000
25427,0.75,201301020000
25626,1.0,201301020000
25627,2.3,201301020000
25628,1.7,201301020000
25629,0.92,201301020000
25632,2.92,201301020000
25633,0.8,201301020000
25642,2.47,201301020000
25715,2.07,201301020000
25747,1.31,201301020000
25763,1.29,201301020000
25876,1.09,201301020000
25877,1.54,201301020000
25878,2.19,201301020000
25881,1.24,201301020000
25882,2.88,201301020000
25886,2.82,201301020000
25888,1.06,201301020000
25926,1.64,201301020000
25997,2.45,201301020000
26005,2.84,201301020000
26035,0.76,201301020000
26127,1.73,201301020000
26129,0.97,201301020000
26130,2.99,201301020000
26133,2.3,201301020000
26135,1.64,201301020000
26136,1.13,201301020000
26138,0.95,201301020000
26139,2.61,201301020000
26141,1.91,201301020000
26148,1.62,201301020000
26168,1.13,201301020000
26378,1.46,201301020000
26379,2.33,201301020000
26380,1.19,201301020000
26381,1.43,201301020000
26382,2.49,201301020000
26383,0.82,201301020000
26385,1.17,201301020000
26386,2.79,201301020000
26387,2.94,201301020000
26389,2.96,201301020000
26391,1.18,201301020000
26392,1.69,201301020000
26393,2.43,201301020000
26396,0.65,201301020000
26403,2.35,201301020000
26408,0.69,201301020000
26427,1.21,201301020000
26450,0.68,201301020000
26492,2.72,201301020000
26546,1.22,201301020000
26563,0.68,201301020000
26564,1.13,201301020000
26628,0.71,201301020000
26629,2.32,201301020000
26630,2.42,201301020000
26631,0.88,201301020000
26633,0.8,201301020000
26634,1.15,201301020000
26656,1.01,201301020000
26674,0.82,201301020000
26708,2.98,201301020000
26752,0.79,201301020000
26754,0.62,201301020000
26755,0.65,201301020000
26782,2.33,201301020000
26846,0.92,201301020000
26879,2.25,201301020000
26880,0.54,201301020000
26881,2.93,201301020000
26882,1.86,201301020000
26883,0.74,201301020000
26884,0.75,201301020000
26885,1.39,201301020000
26886,1.96,201301020000
26887,1.11,201301020000
26889,1.59,201301020000
26890,2.9,201301020000
26891,2.22,201301020000
26892,2.34,201301020000
26893,2.49,201301020000
26894,2.92,201301020000
26895,2.51,201301020000
26897,1.7,201301020000
26905,1.57,201301020000
26938,2.35,201301020000
26964,1.34,201301020000
27006,1.56,201301020000
27042,2.05,201301020000
27098,0.59,201301020000
27130,2.02,201301020000
27131,2.49,201301020000
27132,2.79,201301020000
27133,1.69,201301020000
27134,2.91,201301020000
27135,1.41,201301020000
27136,0.97,201301020000
27137,0.68,201301020000
27138,2.23,201301020000
27142,0.51,201301020000
27143,0.56,201301020000
27145,2.92,201301020000
27148,2.67,201301020000
27149,1.54,201301020000
27152,0.7,201301020000
27155,1.8,201301020000
27175,1.47,201301020000
27209,2.73,201301020000
27247,1.78,201301020000
27381,0.86,201301020000
27382,1.09,201301020000
27383,1.67,201301020000
27384,2.1,201301020000
27386,1.19,201301020000
27387,2.07,201301020000
27388,2.54,201301020000
27389,1.94,201301020000
27390,2.76,201301020000
27392,2.53,201301020000
27395,1.69,201301020000
27404,2.14,201301020000
27415,2.33,201301020000
27427,2.64,201301020000
27489,1.15,201301020000
27494,1.98,201301020000
27498,2.49,201301020000
27518,0.8,201301020000
27632,1.96,201301020000
27633,2.89,201301020000
27634,0.81,201301020000
27635,0.7,201301020000
27636,2.74,201301020000
27637,0.84,201301020000
27638,2.78,201301020000
27639,2.16,201301020000
27640,2.53,201301020000
27642,0.51,201301020000
27643,1.29,201301020000
27645,1.33,201301020000
27646,2.43,201301020000
27647,0.95,201301020000
27649,1.82,201301020000
27654,1.79,201301020000
27763,0.67,201301020000
27764,2.57,201301020000
27796,2.53,201301020000
27797,1.43,201301020000
27883,1.0,201301020000
27884,2.58,201301020000
27885,1.94,201301020000
27886,1.31,201301020000
27887,0.97,201301020000
27888,0.83,201301020000
27889,2.24,201301020000
27890,2.0,201301020000
27891,1.66,201301020000
27892,1.4,201301020000
27894,1.16,201301020000
27895,1.06,201301020000
27897,1.75,201301020000
27902,0.52,201301020000
27908,2.58,201301020000
27911,2.8,201301020000
27930,1.31,201301020000
27971,1.29,201301020000
28004,2.51,201301020000
28015,1.38,201301020000
28049,2.69,201301020000
28102,2.33,201301020000
28134,1.66,201301020000
28135,2.53,201301020000
28136,2.17,201301020000
28137,1.7,201301020000
28138,1.28,201301020000
28139,2.64,201301020000
28140,0.84,201301020000
28142,1.19,201301020000
28143,0.83,201301020000
28144,2.72,201301020000
28146,0.96,201301020000
28154,1.93,201301020000
28156,1.09,201301020000
28216,1.73,201301020000
28239,0.59,201301020000
28384,2.24,201301020000
28385,2.64,201301020000
28386,2.17,201301020000
28387,0.55,201301020000
28388,2.33,201301020000
28389,2.07,201301020000
28390,1.78,201301020000
28391,0.94,201301020000
28392,2.62,201301020000
28393,1.21,201301020000
28394,1.34,201301020000
28396,2.59,201301020000
28397,2.73,201301020000
28400,2.45,201301020000
28401,2.63,201301020000
28405,2.89,201301020000
28427,0.8,201301020000
28467,1.65,201301020000
28496,2.18,201301020000
28497,1.31,201301020000
28519,1.32,201301020000
28535,2.04,201301020000
28539,2.69,201301020000
28545,2.87,201301020000
28557,1.69,201301020000
28635,2.52,201301020000
28636,2.03,201301020000
28637,0.99,201301020000
28638,0.83,201301020000
28639,1.99,201301020000
28640,1.34,201301020000
28641,1.34,201301020000
28642,0.54,201301020000
28643,1.24,201301020000
28644,1.42,201301020000
28645,2.49,201301020000
28646,2.91,201301020000
28649,1.29,201301020000
28658,2.71,201301020000
28667,1.61,201301020000
28675,2.87,201301020000
28751,1.41,201301020000
28753,2.27,201301020000
28754,1.04,201301020000
28788,2.36,201301020000
28812,0.66,201301020000
28823,0.89,201301020000
28886,2.62,201301020000
28887,2.94,201301020000
28888,0.8,201301020000
28889,1.76,201301020000
28890,2.32,201301020000
28891,1.22,201301020000
28892,1.56,201301020000
28893,0.9,201301020000
28894,1.89,201301020000
28895,0.61,201301020000
28896,2.82,201301020000
28897,2.74,201301020000
28899,1.5,201301020000
28900,2.97,201301020000
28901,1.09,201301020000
28902,2.42,201301020000
28905,1.84,201301020000
28912,1.64,201301020000
28960,2.16,201301020000
28969,1.97,201301020000
29004,1.8,201301020000
29012,0.87,201301020000
29026,1.58,201301020000
29068,1.57,201301020000
29076,2.44,201301020000
29088,2.63,201301020000
29094,1.29,201301020000
29136,0.73,201301020000
29137,2.72,201301020000
29138,2.8,201301020000
29139,2.1,201301020000
29140,3.0,201301020000
29141,1.33,201301020000
29142,1.23,201301020000
29143,1.05,201301020000
29144,2.3,201301020000
29146,0.65,201301020000
29147,1.16,201301020000
29148,1.68,201301020000
29149,2.13,201301020000
29151,2.89,201301020000
29158,1.05,201301020000
29165,0.73,201301020000
29171,2.29,201301020000
29190,0.51,201301020000
29247,1.71,201301020000
29387,0.62,201301020000
29388,0.67,201301020000
29389,3.0,201301020000
29390,2.94,201301020000
29391,1.54,201301020000
29392,2.56,201301020000
29393,1.13,201301020000
29394,0.94,201301020000
29395,0.79,201301020000
29396,0.86,201301020000
29397,1.0,201301020000
29398,1.61,201301020000
29399,1.28,201301020000
29401,1.21,201301020000
29402,2.03,201301020000
29403,1.07,201301020000
29405,1.46,201301020000
29409,1.16,201301020000
29425,2.87,201301020000
29429,1.6,201301020000
29495,0.54,201301020000
29498,2.28,201301020000
29533,0.7,201301020000
29556,3.0,201301020000
29638,1.98,201301020000
29639,2.34,201301020000
29640,2.91,201301020000
29641,0.67,201301020000
29642,1.87,201301020000
29643,1.78,201301020000
29644,0.93,201301020000
29645,1.6,201301020000
29648,0.76,201301020000
29649,1.66,201301020000
29650,1.82,201301020000
29654,1.88,201301020000
29663,1.95,201301020000
29670,2.29,201301020000
29710,0.88,201301020000
29730,2.07,201301020000
29733,2.31,201301020000
29736,0.85,201301020000
29766,2.07,201301020000
29891,0.66,201301020000
29892,1.78,201301020000
29893,1.78,201301020000
29894,1.84,201301020000
29895,1.46,201301020000
29896,1.55,201301020000
29897,2.41,201301020000
29898,0.99,201301020000
29900,1.62,201301020000
29903,2.41,201301020000
29906,2.09,201301020000
29909,2.12,201301020000
29912,1.21,201301020000
29917,1.23,201301020000
29925,1.62,201301020000
29966,1.41,201301020000
30021,1.95,201301020000
30026,1.74,201301020000
30036,1.47,201301020000
30142,1.15,201301020000
30143,2.03,201301020000
30144,1.54,201301020000
30145,1.96,201301020000
30146,2.55,201301020000
30147,0.57,201301020000
30148,1.97,201301020000
30152,0.79,201301020000
30154,1.72,201301020000
30157,1.57,201301020000
30158,0.51,201301020000
30181,1.24,201301020000
30242,0.73,201301020000
30243,1.82,201301020000
30244,1.37,201301020000
30261,0.71,201301020000
30300,1.66,201301020000
30322,2.87,201301020000
30393,0.59,201301020000
30394,0.72,201301020000
30395,1.03,201301020000
30396,1.75,201301020000
30397,2.03,201301020000
30398,0.94,201301020000
30400,2.63,201301020000
30401,1.97,201301020000
30403,2.42,201301020000
30407,0.64,201301020000
30410,1.0,201301020000
30420,2.19,201301020000
30430,0.67,201301020000
30434,1.78,201301020000
30439,0.86,201301020000
30481,2.15,201301020000
30489,2.18,201301020000
30494,0.94,201301020000
30495,2.03,201301020000
30496,2.04,201301020000
30645,0.51,201301020000
30646,1.46,201301020000
30647,1.05,201301020000
30648,1.17,201301020000
30649,1.96,201301020000
30650,2.7,201301020000
30651,0.86,201301020000
30652,2.88,201301020000
30653,0.74,201301020000
30654,2.43,201301020000
30661,1.12,201301020000
30664,1.26,201301020000
30666,1.75,201301020000
30669,2.85,201301020000
30673,2.63,201301020000
30683,2.37,201301020000
30745,1.99,201301020000
30750,2.11,201301020000
30777,2.18,201301020000
30780,2.61,201301020000
30812,1.4,201301020000
30897,1.34,201301020000
30898,0.78,201301020000
30899,0.93,201301020000
30900,1.61,201301020000
30901,0.86,201301020000
30902,0.98,201301020000
30903,2.73,201301020000
30904,2.25,201301020000
30908,1.27,201301020000
30909,0.82,201301020000
30912,1.43,201301020000
30913,0.65,201301020000
30928,2.27,201301020000
30953,2.66,201301020000
30979,1.98,201301020000
30994,1.67,201301020000
30995,0.68,201301020000
31027,2.05,201301020000
31028,2.16,201301020000
31029,1.19,201301020000
31082,0.77,201301020000
31148,2.77,201301020000
31149,1.76,201301020000
31150,2.74,201301020000
31151,0.94,201301020000
31152,2.43,201301020000
31156,0.69,201301020000
31157,0.59,201301020000
31161,1.51,201301020000
31166,0.66,201301020000
31172,0.74,201301020000
31274,1.49,201301020000
31281,2.43,201301020000
31369,1.68,201301020000
31398,0.74,201301020000
31401,2.79,201301020000
31407,0.53,201301020000
31408,1.42,201301020000
31409,0.72,201301020000
31410,2.1,201301020000
31413,1.98,201301020000
31419,0.95,201301020000
31427,1.93,201301020000
31457,0.77,201301020000
31466,1.1,201301020000
31651,2.45,201301020000
31652,2.17,201301020000
31656,1.19,201301020000
31660,1.66,201301020000
31663,0.68,201301020000
31666,0.64,201301020000
31675,1.4,201301020000
31738,1.27,201301020000
31754,0.79,201301020000
31782,0.69,201301020000
31903,2.61,201301020000
31904,0.95,201301020000
31905,1.69,201301020000
31906,1.84,201301020000
31908,2.21,201301020000
31912,1.24,201301020000
31921,1.78,201301020000
31928,1.53,201301020000
31949,2.51,201301020000
32028,1.17,201301020000
32032,1.94,201301020000
32045,1.89,201301020000
32150,0.8,201301020000
32155,2.68,201301020000
32157,0.71,201301020000
32161,2.36,201301020000
32162,1.56,201301020000
32167,1.15,201301020000
32169,1.25,201301020000
32175,1.22,201301020000
32182,1.29,201301020000
32185,2.94,201301020000
32195,2.7,201301020000
32235,1.2,201301020000
32404,2.83,201301020000
32405,0.71,201301020000
32410,2.17,201301020000
32411,2.65,201301020000
32415,2.42,201301020000
32449,2.24,201301020000
32490,2.75,201301020000
32558,1.1,201301020000
32622,2.92,201301020000
32656,2.97,201301020000
32658,0.73,201301020000
32660,2.26,201301020000
32662,1.21,201301020000
32668,1.51,201301020000
32682,2.97,201301020000
32697,2.13,201301020000
32712,1.59,201301020000
32729,2.52,201301020000
32739,1.48,201301020000
32742,2.99,201301020000
32744,1.57,201301020000
32802,0.57,201301020000
32834,2.91,201301020000
32905,1.0,201301020000
32907,1.51,201301020000
32912,0.54,201301020000
32916,0.69,201301020000
32922,1.03,201301020000
32924,1.98,201301020000
32926,2.38,201301020000
32929,2.62,201301020000
32977,0.82,201301020000
32978,0.93,201301020000
33154,2.3,201301020000
33158,2.22,201301020000
33160,0.96,201301020000
33165,2.24,201301020000
33170,1.9,201301020000
33186,0.72,201301020000
33286,2.06,201301020000
33405,0.74,201301020000
33409,0.88,201301020000
33412,2.28,201301020000
33418,1.7,201301020000
33420,1.33,201301020000
33424,2.33,201301020000
33435,2.97,201301020000
33442,1.78,201301020000
33519,1.19,201301020000
33594,1.65,201301020000
33656,1.16,201301020000
33659,0.78,201301020000
33662,0.87,201301020000
33664,2.24,201301020000
33666,2.42,201301020000
33669,2.37,201301020000
33673,1.53,201301020000
33675,1.53,201301020000
33694,1.73,201301020000
33724,2.8,201301020000
33742,2.13,201301020000
33812,1.24,201301020000
33909,2.55,201301020000
33911,0.89,201301020000
33912,1.0,201301020000
33913,1.28,201301020000
33922,1.77,201301020000
33923,1.28,201301020000
33924,1.44,201301020000
33931,1.24,201301020000
33935,0.82,201301020000
33986,2.97,201301020000
34013,2.68,201301020000
34160,1.36,201301020000
34161,2.83,201301020000
34162,0.64,201301020000
34163,1.45,201301020000
34167,2.63,201301020000
34190,1.93,201301020000
34211,2.11,201301020000
34303,0.92,201301020000
34380,0.82,201301020000
34407,1.64,201301020000
34413,2.75,201301020000
34423,1.01,201301020000
34424,2.3,201301020000
34427,2.3,201301020000
34430,2.78,201301020000
34437,2.88,201301020000
34440,1.75,201301020000
34486,1.63,201301020000
34495,2.58,201301020000
34510,1.67,201301020000
34520,2.84,201301020000
34528,1.39,201301020000
34563,2.21,201301020000
34662,2.07,201301020000
34667,0.77,201301020000
34668,2.0,201301020000
34670,1.98,201301020000
34672,2.64,201301020000
34673,2.31,201301020000
34676,2.1,201301020000
34679,0.79,201301020000
34682,0.78,201301020000
34695,1.62,201301020000
34710,1.16,201301020000
34714,2.97,201301020000
34720,2.17,201301020000
34882,2.4,201301020000
34913,1.59,201301020000
34914,2.92,201301020000
34915,2.34,201301020000
34924,2.53,201301020000
34925,2.06,201301020000
34934,0.79,201301020000
34939,1.88,201301020000
34959,2.25,201301020000
34990,2.1,201301020000
35102,2.24,201301020000
35164,0.63,201301020000
35166,2.29,201301020000
35173,1.64,201301020000
35178,1.73,201301020000
35183,0.88,201301020000
35185,1.84,201301020000
35187,2.9,201301020000
35193,2.17,201301020000
35203,1.19,201301020000
35218,1.09,201301020000
35237,1.09,201301020000
35244,2.2,201301020000
35249,1.67,201301020000
35295,1.93,201301020000
35368,2.29,201301020000
35410,1.21,201301020000
35414,2.49,201301020000
35415,1.75,201301020000
35417,2.27,201301020000
35421,0.69,201301020000
35440,1.96,201301020000
35455,2.17,201301020000
35492,1.89,201301020000
35515,1.63,201301020000
35665,0.84,201301020000
35675,0.63,201301020000
35683,1.48,201301020000
35686,2.46,201301020000
35700,2.78,201301020000
35745,1.99,201301020000
35755,1.3,201301020000
35769,2.24,201301020000
35916,0.78,201301020000
35917,2.02,201301020000
35918,1.39,201301020000
35919,0.64,201301020000
35921,1.56,201301020000
35929,0.76,201301020000
35931,1.04,201301020000
35941,1.25,201301020000
35944,2.71,201301020000
35971,1.96,201301020000
35981,0.75,201301020000
35992,1.6,201301020000
35994,0.99,201301020000
36067,1.23,201301020000
36162,0.91,201301020000
36167,1.88,201301020000
36169,2.14,201301020000
36170,0.7,201301020000
36173,2.13,201301020000
36176,1.84,201301020000
36177,1.99,201301020000
36205,1.58,201301020000
36237,1.69,201301020000
36245,1.53,201301020000
36246,2.24,201301020000
36293,0.79,201301020000
36311,1.53,201301020000
36417,0.64,201301020000
36420,2.78,201301020000
36421,1.33,201301020000
36441,2.01,201301020000
36448,1.58,201301020000
36494,2.86,201301020000
36498,2.66,201301020000
36502,1.03,201301020000
36510,2.95,201301020000
