cell,mobility,dtg
12431,2.73,201301040000
12601,1.44,201301040000
12625,2.4,201301040000
12632,1.91,201301040000
12842,2.96,201301040000
12875,0.8,201301040000
12901,1.06,201301040000
12913,1.81,201301040000
12933,2.4,201301040000
12934,0.6,201301040000
12985,2.74,201301040000
13099,1.35,201301040000
13114,2.89,201301040000
13150,1.44,201301040000
13175,2.78,201301040000
13183,0.97,201301040000
13222,0.84,201301040000
13358,2.44,201301040000
13444,1.55,201301040000
13455,2.15,201301040000
13456,1.42,201301040000
13670,2.2,201301040000
13694,0.76,201301040000
13845,0.97,201301040000
13849,2.43,201301040000
14011,1.82,201301040000
14095,2.59,201301040000
14133,0.56,201301040000
14161,1.2,201301040000
14167,1.47,201301040000
14184,2.84,201301040000
14241,2.91,201301040000
14255,1.51,201301040000
14349,2.06,201301040000
14350,0.92,201301040000
14375,0.66,201301040000
14452,1.79,201301040000
14475,1.96,201301040000
14620,1.78,201301040000
14673,1.8,201301040000
14745,0.55,201301040000
14859,2.85,201301040000
14936,1.1,201301040000
14995,1.79,201301040000
15097,2.48,201301040000
15098,1.63,201301040000
15246,1.35,201301040000
15349,1.12,201301040000
15440,1.38,201301040000
15600,2.69,201301040000
15656,1.2,201301040000
15672,0.52,201301040000
15699,0.91,201301040000
15714,1.85,201301040000
15725,0.54,201301040000
15744,2.69,201301040000
15849,2.12,201301040000
15850,1.13,201301040000
15851,2.18,201301040000
15853,1.01,201301040000
15871,2.35,201301040000
16100,1.23,201301040000
16105,0.86,201301040000
16114,2.34,201301040000
16171,0.76,201301040000
16184,2.74,201301040000
16400,2.92,201301040000
16414,1.1,201301040000
16601,1.48,201301040000
16604,2.53,201301040000
16625,2.31,201301040000
16670,2.66,201301040000
16853,1.01,201301040000
16868,2.62,201301040000
16932,1.93,201301040000
17232,2.24,201301040000
17355,2.61,201301040000
17358,1.01,201301040000
17367,2.79,201301040000
17635,1.8,201301040000
17673,2.8,201301040000
17681,1.79,201301040000
17884,1.8,201301040000
17984,0.53,201301040000
18108,1.65,201301040000
18115,1.84,201301040000
18118,2.37,201301040000
18123,1.94,201301040000
18139,2.95,201301040000
18154,1.23,201301040000
18160,2.26,201301040000
18177,2.81,201301040000
18185,2.01,201301040000
18383,1.55,201301040000
18404,2.6,201301040000
18427,2.59,201301040000
18466,2.42,201301040000
18616,2.2,201301040000
18629,1.38,201301040000
18861,2.44,201301040000
18866,0.57,201301040000
18925,1.02,201301040000
19110,1.35,201301040000
19112,2.09,201301040000
19114,2.52,201301040000
19122,0.55,201301040000
19360,2.06,201301040000
19443,2.26,201301040000
19481,1.05,201301040000
19611,2.26,201301040000
19612,1.36,201301040000
19618,2.94,201301040000
19633,2.36,201301040000
19678,1.69,201301040000
19878,0.57,201301040000
19913,0.56,201301040000
20113,2.61,201301040000
20114,2.85,201301040000
20116,1.37,201301040000
20170,2.12,201301040000
20363,2.44,201301040000
20387,0.7,201301040000
20396,1.54,201301040000
20436,2.4,201301040000
20616,2.34,201301040000
20621,2.91,201301040000
20628,2.59,201301040000
20651,2.18,201301040000
20671,0.7,201301040000
20682,1.06,201301040000
20864,0.79,201301040000
20882,2.63,201301040000
20931,1.92,201301040000
20995,0.56,201301040000
21115,1.32,201301040000
21118,2.81,201301040000
21201,0.94,201301040000
21373,0.85,201301040000
21377,1.46,201301040000
21392,0.94,201301040000
21407,2.8,201301040000
21428,1.75,201301040000
21448,2.36,201301040000
21617,1.35,201301040000
21619,2.2,201301040000
21639,2.64,201301040000
21658,0.65,201301040000
21663,0.57,201301040000
21701,1.68,201301040000
21721,0.57,201301040000
21868,2.43,201301040000
21871,1.21,201301040000
21999,2.0,201301040000
22126,2.43,201301040000
22133,1.91,201301040000
22174,2.23,201301040000
22176,2.68,201301040000
22205,1.42,201301040000
22368,2.98,201301040000
22395,0.58,201301040000
22419,2.01,201301040000
22420,2.24,201301040000
22421,2.43,201301040000
22422,1.35,201301040000
22619,2.34,201301040000
22630,0.84,201301040000
22634,1.73,201301040000
22671,0.78,201301040000
22673,0.58,201301040000
22700,3.0,201301040000
22751,2.77,201301040000
22768,0.7,201301040000
22869,2.65,201301040000
22877,0.88,201301040000
22928,2.04,201301040000
22940,1.35,201301040000
22955,2.06,201301040000
22963,2.88,201301040000
22966,2.29,201301040000
23120,2.52,201301040000
23124,0.71,201301040000
23125,0.7,201301040000
23131,2.64,201301040000
23138,1.25,201301040000
23169,2.55,201301040000
23194,1.29,201301040000
23216,2.62,201301040000
23370,2.51,201301040000
23371,1.81,201301040000
23379,1.11,201301040000
23386,0.65,201301040000
23388,0.97,201301040000
23427,1.33,201301040000
23621,1.7,201301040000
23627,1.34,201301040000
23635,1.02,201301040000
23641,1.82,201301040000
23662,2.49,201301040000
23669,1.58,201301040000
23690,1.42,201301040000
23744,2.47,201301040000
23750,2.4,201301040000
23872,1.2,201301040000
23873,2.99,201301040000
23875,2.81,201301040000
23881,2.25,201301040000
23894,1.98,201301040000
23896,2.15,201301040000
23907,2.37,201301040000
23925,1.15,201301040000
23973,2.31,201301040000
24005,1.26,201301040000
24009,2.55,201301040000
24032,2.27,201301040000
24122,0.9,201301040000
24123,1.75,201301040000
24149,2.88,201301040000
24247,2.18,201301040000
24251,2.45,201301040000
24265,2.42,201301040000
24266,1.79,201301040000
24373,1.16,201301040000
24374,2.67,201301040000
24380,1.02,201301040000
24381,1.29,201301040000
24383,2.11,201301040000
24387,1.84,201301040000
24402,1.8,201301040000
24405,1.77,201301040000
24423,0.78,201301040000
24623,2.5,201301040000
24626,1.68,201301040000
24643,2.33,201301040000
24732,2.68,201301040000
24734,1.45,201301040000
24739,2.73,201301040000
24774,1.87,201301040000
24775,2.26,201301040000
24781,1.17,201301040000
24837,1.36,201301040000
24874,2.44,201301040000
24877,1.87,201301040000
24879,1.28,201301040000
24880,2.81,201301040000
24895,1.01,201301040000
24920,0.73,201301040000
24990,2.78,201301040000
24991,1.0,201301040000
24993,2.29,201301040000
25124,2.82,201301040000
25125,1.59,201301040000
25126,2.75,201301040000
25129,1.47,201301040000
25130,1.62,201301040000
25132,2.91,201301040000
25136,2.17,201301040000
25138,1.04,201301040000
25141,2.92,201301040000
25179,0.7,201301040000
25187,0.54,201301040000
25375,0.62,201301040000
25376,1.06,201301040000
25377,1.77,201301040000
25379,2.6,201301040000
25385,1.95,201301040000
25395,2.07,201301040000
25400,0.94,201301040000
25405,1.47,201301040000
25412,2.15,201301040000
25427,1.48,201301040000
25626,1.19,201301040000
25627,1.83,201301040000
25628,1.24,201301040000
25629,1.5,201301040000
25632,0.59,201301040000
25633,0.57,201301040000
25642,1.69,201301040000
25715,1.17,201301040000
25747,1.61,201301040000
25763,1.05,201301040000
25876,1.8,201301040000
25877,2.83,201301040000
25878,0.61,201301040000
25881,0.59,201301040000
25882,2.59,201301040000
25886,0.92,201301040000
25888,2.82,201301040000
25926,2.51,201301040000
25997,1.35,201301040000
26005,2.92,201301040000
26035,0.97,201301040000
26127,2.4,201301040000
26129,1.0,201301040000
26130,2.37,201301040000
26133,1.84,201301040000
26135,0.56,201301040000
26136,1.87,201301040000
26138,2.95,201301040000
26139,1.8,201301040000
26141,1.91,201301040000
26148,2.8,201301040000
26168,1.93,201301040000
26378,2.45,201301040000
26379,1.09,201301040000
26380,0.86,201301040000
26381,2.52,201301040000
26382,2.16,201301040000
26383,1.53,201301040000
26385,2.26,201301040000
26386,0.53,201301040000
26387,2.67,201301040000
26389,1.82,201301040000
26391,0.96,201301040000
26392,1.69,201301040000
26393,2.05,201301040000
26396,2.83,201301040000
26403,1.56,201301040000
26408,2.67,201301040000
26427,1.56,201301040000
26450,2.02,201301040000
26492,2.55,201301040000
26546,1.88,201301040000
26563,1.44,201301040000
26564,2.99,201301040000
26628,2.04,201301040000
26629,1.46,201301040000
26630,1.63,201301040000
26631,1.43,201301040000
26633,2.98,201301040000
26634,1.12,201301040000
26656,2.46,201301040000
26674,1.61,201301040000
26708,0.57,201301040000
26752,1.46,201301040000
26754,1.36,201301040000
26755,2.19,201301040000
26782,0.77,201301040000
26846,1.65,201301040000
26879,1.88,201301040000
26880,0.85,201301040000
26881,1.98,201301040000
26882,0.6,201301040000
26883,1.69,201301040000
26884,1.97,201301040000
26885,2.26,201301040000
26886,2.98,201301040000
26887,1.73,201301040000
26889,0.54,201301040000
26890,1.46,201301040000
26891,0.93,201301040000
26892,1.29,201301040000
26893,2.13,201301040000
26894,0.57,201301040000
26895,2.5,201301040000
26897,0.53,201301040000
26905,1.09,201301040000
26938,0.95,201301040000
26964,2.66,201301040000
27006,2.28,201301040000
27042,2.25,201301040000
27098,1.5,201301040000
27130,2.16,201301040000
27131,0.56,201301040000
27132,2.59,201301040000
27133,3.0,201301040000
27134,0.65,201301040000
27135,2.91,201301040000
27136,0.63,201301040000
27137,1.16,201301040000
27138,1.93,201301040000
27142,0.96,201301040000
27143,2.13,201301040000
27145,1.16,201301040000
27148,2.94,201301040000
27149,2.93,201301040000
27152,2.55,201301040000
27155,2.27,201301040000
27175,1.66,201301040000
27209,1.89,201301040000
27247,1.3,201301040000
27381,0.59,201301040000
27382,0.7,201301040000
27383,1.6,201301040000
27384,2.8,201301040000
27386,0.61,201301040000
27387,2.45,201301040000
27388,0.66,201301040000
27389,1.61,201301040000
27390,1.0,201301040000
27392,2.29,201301040000
27395,0.96,201301040000
27404,1.17,201301040000
27415,1.52,201301040000
27427,0.6,201301040000
27489,1.56,201301040000
27494,2.46,201301040000
27498,1.17,201301040000
27518,2.02,201301040000
27632,2.07,201301040000
27633,2.61,201301040000
27634,1.06,201301040000
27635,2.71,201301040000
27636,1.42,201301040000
27637,0.71,201301040000
27638,1.71,201301040000
27639,1.74,201301040000
27640,1.45,201301040000
27642,2.3,201301040000
27643,2.11,201301040000
27645,0.78,201301040000
27646,1.43,201301040000
27647,2.64,201301040000
27649,2.37,201301040000
27654,2.17,201301040000
27763,1.41,201301040000
27764,2.58,201301040000
27796,1.5,201301040000
27797,2.68,201301040000
27883,0.72,201301040000
27884,1.02,201301040000
27885,1.92,201301040000
27886,1.61,201301040000
27887,1.23,201301040000
27888,2.99,201301040000
27889,1.02,201301040000
27890,2.09,201301040000
27891,1.61,201301040000
27892,1.52,201301040000
27894,2.75,201301040000
27895,2.59,201301040000
27897,0.71,201301040000
27902,1.35,201301040000
27908,0.92,201301040000
27911,2.71,201301040000
27930,1.92,201301040000
27971,2.86,201301040000
28004,2.68,201301040000
28015,2.99,201301040000
28049,2.75,201301040000
28102,2.88,201301040000
28134,2.29,201301040000
28135,2.76,201301040000
28136,2.3,201301040000
28137,1.56,201301040000
28138,1.75,201301040000
28139,2.44,201301040000
28140,1.58,201301040000
28142,1.7,201301040000
28143,2.59,201301040000
28144,0.65,201301040000
28146,2.15,201301040000
28154,0.72,201301040000
28156,1.91,201301040000
28216,1.43,201301040000
28239,2.6,201301040000
28384,2.47,201301040000
28385,1.35,201301040000
28386,0.78,201301040000
28387,0.52,201301040000
28388,0.63,201301040000
28389,1.34,201301040000
28390,1.89,201301040000
28391,0.56,201301040000
28392,1.85,201301040000
28393,1.92,201301040000
28394,1.26,201301040000
28396,1.74,201301040000
28397,2.59,201301040000
28400,1.08,201301040000
28401,1.98,201301040000
28405,2.43,201301040000
28427,1.28,201301040000
28467,2.72,201301040000
28496,1.73,201301040000
28497,2.08,201301040000
28519,2.08,201301040000
28535,2.05,201301040000
28539,1.64,201301040000
28545,1.09,201301040000
28557,1.88,201301040000
28635,1.91,201301040000
28636,2.6,201301040000
28637,1.83,201301040000
28638,2.93,201301040000
28639,0.96,201301040000
28640,1.73,201301040000
28641,0.57,201301040000
28642,1.56,201301040000
28643,2.23,201301040000
28644,2.52,201301040000
28645,0.96,201301040000
28646,1.91,201301040000
28649,2.99,201301040000
28658,1.29,201301040000
28667,1.8,201301040000
28675,2.38,201301040000
28751,0.72,201301040000
28753,2.46,201301040000
28754,2.61,201301040000
28788,2.53,201301040000
28812,2.49,201301040000
28823,1.78,201301040000
28886,1.19,201301040000
28887,2.04,201301040000
28888,1.4,201301040000
28889,1.52,201301040000
28890,2.53,201301040000
28891,2.48,201301040000
28892,0.98,201301040000
28893,2.81,201301040000
28894,0.65,201301040000
28895,0.58,201301040000
28896,1.94,201301040000
28897,0.85,201301040000
28899,1.46,201301040000
28900,2.48,201301040000
28901,1.98,201301040000
28902,2.12,201301040000
28905,0.53,201301040000
28912,2.35,201301040000
28960,2.68,201301040000
28969,0.54,201301040000
29004,2.63,201301040000
29012,0.91,201301040000
29026,2.41,201301040000
29068,0.74,201301040000
29076,1.97,201301040000
29088,2.01,201301040000
29094,1.45,201301040000
29136,2.72,201301040000
29137,2.9,201301040000
29138,1.92,201301040000
29139,1.63,201301040000
29140,0.97,201301040000
29141,2.18,201301040000
29142,1.45,201301040000
29143,1.09,201301040000
29144,1.11,201301040000
29146,0.67,201301040000
29147,2.09,201301040000
29148,2.42,201301040000
29149,0.83,201301040000
29151,1.63,201301040000
29158,1.43,201301040000
29165,1.91,201301040000
29171,2.57,201301040000
29190,0.85,201301040000
29247,2.83,201301040000
29387,3.0,201301040000
29388,0.99,201301040000
29389,2.08,201301040000
29390,1.87,201301040000
29391,2.0,201301040000
29392,2.07,201301040000
29393,2.47,201301040000
29394,1.01,201301040000
29395,0.8,201301040000
29396,0.89,201301040000
29397,2.98,201301040000
29398,1.47,201301040000
29399,2.35,201301040000
29401,2.97,201301040000
29402,2.67,201301040000
29403,0.89,201301040000
29405,1.13,201301040000
29409,1.36,201301040000
29425,2.54,201301040000
29429,2.76,201301040000
29495,2.21,201301040000
29498,0.86,201301040000
29533,2.04,201301040000
29556,2.48,201301040000
29638,1.47,201301040000
29639,2.38,201301040000
29640,1.89,201301040000
29641,2.83,201301040000
29642,1.29,201301040000
29643,1.64,201301040000
29644,1.45,201301040000
29645,1.35,201301040000
29648,0.77,201301040000
29649,1.67,201301040000
29650,1.81,201301040000
29654,2.69,201301040000
29663,1.51,201301040000
29670,1.26,201301040000
29710,2.15,201301040000
29730,2.34,201301040000
29733,1.83,201301040000
29736,1.51,201301040000
29766,0.7,201301040000
29891,2.65,201301040000
29892,1.92,201301040000
29893,1.39,201301040000
29894,2.87,201301040000
29895,2.46,201301040000
29896,2.99,201301040000
29897,1.34,201301040000
29898,0.84,201301040000
29900,0.61,201301040000
29903,2.45,201301040000
29906,2.7,201301040000
29909,1.17,201301040000
29912,2.34,201301040000
29917,1.4,201301040000
29925,2.39,201301040000
29966,1.07,201301040000
30021,0.83,201301040000
30026,1.5,201301040000
30036,0.88,201301040000
30142,0.61,201301040000
30143,2.73,201301040000
30144,2.89,201301040000
30145,2.31,201301040000
30146,2.48,201301040000
30147,1.82,201301040000
30148,1.64,201301040000
30152,2.57,201301040000
30154,1.56,201301040000
30157,1.68,201301040000
30158,2.81,201301040000
30181,2.94,201301040000
30242,1.89,201301040000
30243,1.67,201301040000
30244,1.24,201301040000
30261,1.69,201301040000
30300,2.96,201301040000
30322,0.59,201301040000
30393,1.28,201301040000
30394,0.96,201301040000
30395,1.51,201301040000
30396,2.01,201301040000
30397,0.62,201301040000
30398,0.76,201301040000
30400,1.2,201301040000
30401,2.07,201301040000
30403,0.54,201301040000
30407,2.58,201301040000
30410,0.75,201301040000
30420,0.76,201301040000
30430,0.65,201301040000
30434,0.65,201301040000
30439,2.38,201301040000
30481,1.05,201301040000
30489,1.78,201301040000
30494,2.99,201301040000
30495,0.98,201301040000
30496,1.71,201301040000
30645,1.98,201301040000
30646,1.24,201301040000
30647,0.59,201301040000
30648,0.87,201301040000
30649,0.6,201301040000
30650,2.08,201301040000
30651,2.34,201301040000
30652,0.81,201301040000
30653,1.36,201301040000
30654,0.5,201301040000
30661,0.76,201301040000
30664,1.68,201301040000
30666,0.58,201301040000
30669,2.96,201301040000
30673,1.03,201301040000
30683,2.56,201301040000
30745,1.5,201301040000
30750,2.12,201301040000
30777,2.08,201301040000
30780,0.52,201301040000
30812,2.8,201301040000
30897,2.23,201301040000
30898,2.0,201301040000
30899,1.41,201301040000
30900,0.79,201301040000
30901,1.47,201301040000
30902,2.31,201301040000
30903,1.63,201301040000
30904,0.94,201301040000
30908,1.28,201301040000
30909,0.92,201301040000
30912,2.3,201301040000
30913,1.68,201301040000
30928,2.26,201301040000
30953,1.93,201301040000
30979,2.83,201301040000
30994,0.65,201301040000
30995,0.71,201301040000
31027,2.08,201301040000
31028,1.53,201301040000
31029,0.73,201301040000
31082,2.36,201301040000
31148,1.34,201301040000
31149,0.76,201301040000
31150,0.7,201301040000
31151,2.11,201301040000
31152,1.91,201301040000
31156,0.5,201301040000
31157,1.14,201301040000
31161,2.81,201301040000
31166,2.77,201301040000
31172,2.3,201301040000
31274,0.87,201301040000
31281,2.38,201301040000
31369,1.72,201301040000
31398,0.75,201301040000
31401,2.46,201301040000
31407,1.18,201301040000
31408,1.46,201301040000
31409,2.12,201301040000
31410,1.35,201301040000
31413,1.05,201301040000
31419,0.76,201301040000
31427,2.85,201301040000
31457,2.5,201301040000
31466,1.49,201301040000
31651,1.89,201301040000
31652,2.06,201301040000
31656,0.81,201301040000
31660,2.13,201301040000
31663,0.52,201301040000
31666,2.3,201301040000
31675,1.47,201301040000
31738,1.22,201301040000
31754,2.62,201301040000
31782,1.49,201301040000
31903,2.0,201301040000
31904,2.08,201301040000
31905,2.56,201301040000
31906,1.93,201301040000
31908,1.62,201301040000
31912,2.0,201301040000
31921,1.34,201301040000
31928,0.66,201301040000
31949,1.91,201301040000
32028,2.4,201301040000
32032,1.64,201301040000
32045,1.1,201301040000
32150,1.42,201301040000
32155,1.39,201301040000
32157,0.94,201301040000
32161,1.98,201301040000
32162,1.21,201301040000
32167,1.81,201301040000
32169,0.99,201301040000
32175,2.32,201301040000
32182,2.36,201301040000
32185,0.79,201301040000
32195,2.57,201301040000
32235,1.97,201301040000
32404,1.09,201301040000
32405,0.62,201301040000
32410,1.1,201301040000
32411,0.83,201301040000
32415,1.38,201301040000
32449,1.97,201301040000
32490,1.66,201301040000
32558,1.45,201301040000
32622,1.97,201301040000
32656,1.31,201301040000
32658,1.74,201301040000
32660,1.27,201301040000
32662,2.89,201301040000
32668,2.58,201301040000
32682,2.36,201301040000
32697,2.19,201301040000
32712,2.89,201301040000
32729,1.62,201301040000
32739,1.8,201301040000
32742,1.96,201301040000
32744,1.02,201301040000
32802,2.35,201301040000
32834,1.35,201301040000
32905,1.73,201301040000
32907,2.35,201301040000
32912,1.04,201301040000
32916,0.72,201301040000
32922,2.18,201301040000
32924,1.62,201301040000
32926,1.08,201301040000
32929,1.04,201301040000
32977,0.75,201301040000
32978,1.27,201301040000
33154,0.78,201301040000
33158,1.79,201301040000
33160,2.64,201301040000
33165,1.56,201301040000
33170,1.07,201301040000
33186,2.69,201301040000
33286,2.2,201301040000
33405,2.0,201301040000
33409,1.2,201301040000
33412,1.25,201301040000
33418,1.05,201301040000
33420,0.61,201301040000
33424,1.62,201301040000
33435,1.69,201301040000
33442,2.11,201301040000
33519,2.99,201301040000
33594,0.88,201301040000
33656,2.42,201301040000
33659,0.96,201301040000
33662,1.02,201301040000
33664,0.88,201301040000
33666,2.75,201301040000
33669,0.56,201301040000
33673,1.63,201301040000
33675,1.33,201301040000
33694,1.1,201301040000
33724,1.17,201301040000
33742,2.48,201301040000
33812,2.74,201301040000
33909,2.87,201301040000
33911,1.35,201301040000
33912,2.96,201301040000
33913,1.36,201301040000
33922,2.69,201301040000
33923,1.16,201301040000
33924,0.68,201301040000
33931,0.89,201301040000
33935,1.45,201301040000
33986,2.21,201301040000
34013,0.61,201301040000
34160,2.03,201301040000
34161,1.53,201301040000
34162,2.04,201301040000
34163,1.12,201301040000
34167,1.46,201301040000
34190,1.26,201301040000
34211,2.15,201301040000
34303,2.15,201301040000
34380,1.21,201301040000
34407,2.94,201301040000
34413,0.84,201301040000
34423,1.2,201301040000
34424,0.74,201301040000
34427,1.98,201301040000
34430,2.58,201301040000
34437,1.64,201301040000
34440,2.04,201301040000
34486,1.43,201301040000
34495,0.82,201301040000
34510,0.51,201301040000
34520,2.77,201301040000
34528,1.26,201301040000
34563,2.97,201301040000
34662,2.44,201301040000
34667,2.39,201301040000
34668,2.51,201301040000
34670,1.7,201301040000
34672,2.94,201301040000
34673,1.24,201301040000
34676,2.08,201301040000
34679,2.63,201301040000
34682,2.0,201301040000
34695,1.58,201301040000
34710,1.46,201301040000
34714,1.39,201301040000
34720,1.21,201301040000
34882,2.29,201301040000
34913,0.98,201301040000
34914,0.73,201301040000
34915,1.87,201301040000
34924,1.68,201301040000
34925,0.94,201301040000
34934,2.35,201301040000
34939,1.21,201301040000
34959,0.95,201301040000
34990,1.6,201301040000
35102,2.0,201301040000
35164,2.31,201301040000
35166,2.54,201301040000
35173,2.29,201301040000
35178,1.45,201301040000
35183,1.54,201301040000
35185,2.55,201301040000
35187,2.08,201301040000
35193,2.52,201301040000
35203,0.94,201301040000
35218,1.89,201301040000
35237,1.67,201301040000
35244,1.74,201301040000
35249,2.4,201301040000
35295,0.67,201301040000
35368,2.58,201301040000
35410,0.66,201301040000
35414,2.3,201301040000
35415,1.01,201301040000
35417,1.3,201301040000
35421,0.6,201301040000
35440,1.96,201301040000
35455,0.68,201301040000
35492,1.35,201301040000
35515,2.77,201301040000
35665,0.84,201301040000
35675,2.48,201301040000
35683,0.86,201301040000
35686,0.92,201301040000
35700,1.2,201301040000
35745,0.65,201301040000
35755,2.43,201301040000
35769,2.05,201301040000
35916,2.92,201301040000
35917,1.0,201301040000
35918,2.79,201301040000
35919,2.76,201301040000
35921,1.34,201301040000
35929,1.28,201301040000
35931,1.93,201301040000
35941,2.07,201301040000
35944,0.61,201301040000
35971,0.69,201301040000
35981,2.45,201301040000
35992,2.79,201301040000
35994,2.47,201301040000
36067,1.7,201301040000
36162,0.69,201301040000
36167,2.56,201301040000
36169,2.63,201301040000
36170,2.74,201301040000
36173,2.06,201301040000
36176,1.04,201301040000
36177,1.68,201301040000
36205,1.84,201301040000
36237,2.37,201301040000
36245,2.24,201301040000
36246,1.94,201301040000
36293,2.54,201301040000
36311,0.92,201301040000
36417,0.93,201301040000
36420,1.61,201301040000
36421,1.31,201301040000
36441,2.63,201301040000
36448,0.63,201301040000
36494,1.28,201301040000
36498,0.52,201301040000
36502,0.61,201301040000
36510,1.49,201301040000
